ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,
205,simple,1393882,Engranaje eje de entrada aplicable a Scania 113 R/T,1,0,visible,,,,,taxable,,backorder,2,,0,0,0.9,17,17,7,1,,," $  248,750.99 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,113 R/T,1,1,Marca,Scania Original,1,1,
157,simple,1393884,Engranaje de 4ta contraeje aplicable a Scania Serie 4,1,0,visible,,"Engranaje de 4ta Contraeje aplicable a Scania Serie 4
\n
\nAplicable a: Scania
\n
\nMarca: Nacional
\n
\nCódigo de referencia: 1393884
\n
\nOtros datos: aplica a Scania Serie 4 (1994-2008) / Serie P, G, R, T (2003- )
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,0.9,17,17,7,1,,," $  225,131.57 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,Serie 4,1,1,Marca,Original,1,1,
65,simple,1470652,Tapa válvula superior aplicable a Scania 124R/T 360,1,0,visible,,"
Tapa válvula superior aplicable a Scania 124R/T 360
\n
\nAplicable a: Scania
\n
\nMarca: Original
\
\nCódigo de referencia: 1470652
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,4,,0,0,1.15,25,15,7,1,,," $  327,315.66 ","Camiones Clásicos , Camiones Clásicos > Motor , Camiones Clásicos > Motor, Tapas de cilindro > Válvulas",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,124R/T 360,1,1,Marca,Original,1,1,
49,simple,1487557,Volante Motor aplicable a Scania Serie 4 114/124,1,0,visible,,"Volante motor aplicable a Scania Serie 4 114/124
\n
\nAplicable a: Scania.
\n
\nMarca: Cinpal.
\n
\nCódigo de referencia: 95.57.0991
\n
\nOtros datos: Scania DSC 12.01, DSC 12.02, DSC 12.05, SCANIA 4 - series 114/124, SCANIA 4 - series T 114/124
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,2,,0,0,62.00,47,47,10,1,,," $  490,650.43 ","Camiones Clásicos , Camiones Clásicos > Motor , Camiones Clásicos > Motor, Volante motor > Corona dentada",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,Serie 4 114/124,1,1,Marca,Cinpal,1,1,
24,simple,1516489,Radiador intercooler aplicable a Scania Serie 4 ,1,0,visible,,"Radiador Intercooler aplicable a Scania P94, 114, 124
\n
\nAplicable a: Scania.
\n
\nMarca: Diésel Technic.
\n
\nCódigo de Referencia: 1.11252
\n
\nOtros datos: 
",,,taxable,,backorder,14,,0,0,19.8,75,110,14,1,,," $  1,047,618.50 ","Camiones Clásicos , Camiones Clásicos > Filtros y Refrigeración , Camiones Clásicos > Filtros y Refrigeración > Radiadores Intercooler",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,Serie 4,1,1,Marca,Diésel Technic,1,1,
8,simple,1677131,Parante delantero puerta izquierda aplicable a Scania P93,1,0,visible,,"Parante delantero puerta izquierda aplicable a Scania P93
\n
\n Aplicable a Scania 
\n
\n Marca: Original
\n
\nCódigo de Referencia: 1677131

\n
\nOtros datos:
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,5,,0,0,5.25,18,18,134,1,,," $  560,867.06 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Paneles y parantes",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,P93,1,1,Marca,Original,1,1,
26,simple,1814219,"Manguera Intercooler aplicable a Scania series P, G y R",1,0,visible,,"Manguera Intercooler aplicable a Scania series P, G y R
\n
\nAplicable a: Scania.
\n
\nMarca: BINS.
\n
\nCódigo de Referencia: M0075
\n
\nOtros datos: 
",,,taxable,,backorder,5,,0,0,0.6,25,11,11,1,,," $  137,970.74 ","Camiones Clásicos , Camiones Clásicos > Filtros y Refrigeración , Camiones Clásicos > Filtros y Refrigeración > Tubos y Mangueras",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,"Series P, G y R",1,1,Marca,BINS,1,1,
15,simple,1C4516005AAXWA,Guardabarro delantero derecho aplicable a Ford Cargo 1722,1,0,visible,,"Guardabarro delantero derecho aplicable a Ford Cargo 1722
\n
\n Aplicable a Ford Cargo 1722
\n
\n Marca: Artículo nacional
\n
\nCódigo de Referencia: 1C45 16005AAXWA

\n",,,taxable,,backorder,2,,0,0,1.9,3880,40,97,1,,," $  118,567.34 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Guardabarro",,,,,,,,,,,,0,Linea,Ford,1,1,Modelo,1722,1,1,Marca,Nacional,1,1,
12,simple,1C4516006AAXWA,Guardabarro delantero izquierdo aplicable a Ford Cargo 1722,1,0,visible,,"Guardabarro delantero izquierdo aplicable a Ford Cargo 1722
\n
\n Aplicable a Ford 
\n
\n Marca: Vannucci
\n
\nCódigo de Referencia: VA3873E-2039

\n
",,,taxable,,backorder,4,,0,0,1.9,3880,40,97,1,,," $  296,053.48 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Guardabarro",,,,,,,,,,,,0,Linea,Ford,1,1,Modelo,1722,1,1,Marca,Vannucci,1,1,
11,simple,1C4517752AD,Soporte Paragolpe derecho aplicable a Ford Cargo 815e,1,0,visible,,"Soporte paragolpe derecho aplicable a Ford Cargo 815e
\n
\n Aplicable a Ford 
\n
\n Marca: Original
\n
\nCódigo de Referencia: 1C45 17752 AE

\n
",,,taxable,,backorder,1,,0,0,14.2,58.8,30,1.96,1,,," $  227,172.06 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Soportes y faros",,,,,,,,,,,,0,Linea,Ford,1,1,Modelo,815E,1,1,Marca,Original,1,1,
13,simple,2P0941007,Óptica izquierda aplicable a Volkswagen 8-150 Delivery,1,0,visible,,"Óptica izquierda aplicable a Volkswagen 8-150 Delivery
\n
\n Aplicable a Volkswagen 
\n
\n Marca: Original
\n
\nCódigo de Referencia: 2P0 941007

\n
",,,taxable,,backorder,2,,0,0,0.65,350,25,14,1,,," $  58,351.06 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Marcos y Ópticas",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,8-150 Delivery,1,1,Marca,Original,1,1,
14,simple,2P0941008,Óptica derecha aplicable a Volkswagen 8-150 delivery,1,0,visible,,"Óptica derecha aplicable a Volkswagen 8-150 Delivery
\n
\n Aplicable a Volkswagen 
\n
\n Marca: Original
\n
\nCódigo de Referencia: 2P0 941008

\n
",,,taxable,,backorder,24,,0,0,0.65,350,25,14,1,,," $  58,351.06 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Marcos y Ópticas",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,8-150 Delivery,1,1,Marca,Original,1,1,
231,simple,2R0301211E,Tapa guía de directa aplicable a Volkswagen 8-150,1,0,visible,,,,,taxable,,backorder,3,,0,0,1.35,13,13,13,1,,," $  130,032.34 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja>  , Camiones Clásicos > Transmisión > Caja>  > Directas, guías y horquillas",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,8-150,1,1,Marca,EATON,1,1,
5,simple,2R2899371,Cerradura de cabina aplicable a Volkswagen 13-180/15-180,1,0,visible,También aplica a Constellation 17-250/24-250/19-320/31-320,"Cerradura cabina aplicable a Volkswagen 13-180/15-180
\n
\nAplicable a Volkswagen
\n
\nMarca: Expogear.
\n
\nCódigo de Referencia: 1937
\n
\nOtros datos:
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,2,,0,0,2.6,31,17,4,1,,," $  190,937.30 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Manijas y cerraduras",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,13-180,1,1,Marca,Expogear,1,1,
2,simple,2R2899371A,Cerradura cabina aplicable a Volkswagen  13-180/15-180,1,0,visible,También aplica a Constellation 17-250/24-250/19-320/31-320,"Cerradura cabina aplicable a Volkswagen 13-180/15-180
\n
\nAplicable a: Volkswagen
\n
\nMarca: Expogear.
\n
\nCódigo de Referencia: 1936
\n
\nOtros datos:
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,3,,0,0,2.7,30,20,4,1,,," $  143,156.77 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Manijas y cerraduras",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,13-180,1,1,Marca,Expogear,1,1,
156,simple,2RD311243,Sincronizado 1ª/2ª aplicable a Ford Cargo 814 1996/1999,1,0,visible,,"Sincronizado 1ª/2ª aplicable a Ford Cargo 814 1996/1999
\n
\nAplicable a: Ford Cargo
\n
\nMarca: Eaton
\n
\nCódigo de referencia: 3341283
\n
\nOtros datos:  También aplica a Ford Cargo 814 (2000/          ) caja FSO4305 A, Ford Cargo 815 (2001/          ) caja FSO4305 A, Ford Cargo 816 (2003/2004) caja FSO4305 C, Ford Cargo 916 (2003/2004) caja FSO4305 C
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,3,,0,0,1.9,17,17,6,1,,," $  226,875.54 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Ford,1,1,Modelo,814,1,1,Marca,Eaton,1,1,
99,simple,2RD311565,Horquilla 5ta y marcha atrás aplicable a Ford Cargo 710/712,1,0,visible,,"Horquilla 5ta y marcha atrás aplicable a Ford 710/712 Cargo
\n
\nAplicable a: Ford
\n
\nMarca: Eaton
\n
\nCódigo de referencia: 3341250
\n
\nOtros datos: Caja Fso-4305
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,0.55,18,18,7,1,,," $  66,893.70 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Directas, guías y horquillas",,,,,,,,,,,,0,Linea,Ford,1,1,Modelo,710/712,1,1,Marca,Eaton,1,1,
107,simple,2RG311441,Engranaje 2ª eje principal aplicable a Volkswagen 15-180,1,0,visible,,"Engranaje 2ª eje principal aplicable a Volkswagen 15-180
\n
\nAplicable a: Volkswagen 
\n
\nMarca: Euroricambi
\n
",,,taxable,,backorder,1,,0,0,3.05,17,16.5,6,1,,," $  133,269.70 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,15-180,1,1,Marca,Euroricambi,1,1,
173,simple,2RP311319A,Engranaje sinc. 2ª y 3ª aplicable a Volkswagen 17-210 ,1,0,visible,,,,,taxable,,backorder,1,,0,0,1.3,17,17,6,1,,," $  254,584.56 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,17-210,1,1,Marca,Eaton,1,1,
23,simple,2T2121253N,Radiador intercooler aplicable a Volkswagen 19-320,1,0,visible,,"Radiador intercooler aplicable a Volkswagen 19-320
\n
\nAplicable a: Volkswagen.
\n
\nMarca: Frontech.
\n
\nCódigo de Referencia: 2T2 121253N
\n
\nOtros datos: 
",,,taxable,,backorder,1,,0,0,18,72,80,30,1,,," $  2,192,379.36 ","Camiones Clásicos , Camiones Clásicos > Filtros y Refrigeración , Camiones Clásicos > Filtros y Refrigeración > Radiadores Intercooler",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,19-320,1,1,Marca,Original,1,1,
51,simple,2T2129591C,Múltiple de escape lateral aplicable a Ford ISC 8.3 LTS,1,0,visible,,"Múltiple escape lateral aplicable a Ford 1932 / VW 19.320
\n
\nAplicable a: Ford.
\n
\nMarca: Expogear
\n
\nCódigo de referencia: 2T2 129591C
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,3,,0,0,3.45,24,11,14,1,,," $  201,661.27 ","Camiones Clásicos , Camiones Clásicos > Motor , Camiones Clásicos > Motor, Escape > Múltiple",,,,,,,,,,,,0,Linea,Ford,1,1,Modelo,ISC 8.3 LTS,1,1,Marca,LTDA EXPOGEAR,1,1,
165,simple,2T2141719E,Palanca de embrague aplicable a Volkswagen 17-250,1,0,visible,,,,,taxable,,backorder,1,,0,0,3.6,48,23,6,1,,," $  350,254.38 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Extremos y palanca de cambio",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,17-250,1,1,Marca,Original,1,1,
10,simple,2T2607312R,Tubo de aire aplicable a Volkswagen 19-320E,1,0,visible,"También aplica a Constellation 19-320E / 25-370, Constellation 31-320E / 31-370","Tubo de aire aplicable a Volkswagen 19-320E
\n
\n Aplicable a Volkswagen 
\n
\n Marca: Original
\n
\nCódigo de Referencia: 2T2 607312R

\n
",,,taxable,,backorder,1,,0,0,1.6,63,11,18,1,,," $  407,356.05 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Tubos de aire",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,19-320E,1,1,Marca,Original,1,1,
60,simple,2TB253121A,Silenciador de escape aplicable a Volkswagen 17-240 OT,1,0,visible,,"Silenciador de escape aplicable a Volkswagen 17-240 OT
\n
\nAplicable a: Volkswagen
\n
\nMarca: Mastra Brasil
\n
\nCódigo de referencia: 
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,backorder,2,,0,0,12.00,48,48,56,1,,," $  707,732.66 ","Camiones Clásicos , Camiones Clásicos > Motor , Camiones Clásicos > Motor, Escape > Silenciadores",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,17-240 OT,1,1,Marca,Mastra,1,1,
56,simple,2TD103063,Tapa de cilindro pelada aplicable a Volkswagen 17-210 ,1,0,visible,,"Tapa de Cilindro pelada aplicable a Volkswagen 17-210
\n
\nAplicable a: Volkswagen Motor 5.9 6BT
\n
\nMarca: BLK DIESEL
\n
\nCódigo de referencia: 2TD 103063
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;

",,,taxable,,backorder,1,,0,0,70.00,84,36,17,1,,," $  363,812.51 ","Camiones Clásicos , Camiones Clásicos > Motor , Camiones Clásicos > Motor > Tapas de cilindro",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,17-210,1,1,Marca,BLK Diésel,1,1,
161,simple,2VU311285,Engranaje de 3era velocidad aplicable a Volkswagen 26-260 ,1,0,visible,,,,,taxable,,backorder,1,,0,0,3.1,20,19,6,1,,," $  202,486.34 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,26-260,1,1,Marca,Eaton,1,1,
139,simple,2VU957823,"Engranaje velocidad aplicable a Ford Cargo 1730, 2630, 4030",1,0,visible,,"Engranaje velocidad aplicable a Ford Cargo 1730, 2630, 4030
\n
\nAplicable a: Ford
\n
\nMarca: Eaton
\n
\nCódigo de referencia: 
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;

",,,taxable,,backorder,1,,0,0,0.3,10.5,11.5,4,1,,," $  129,765.78 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Ford,1,1,Modelo,"1730, 2630, 4030",1,1,Marca,Eaton,1,1,
236,simple,2Z0413031,"Amortiguador aplicable a Volkswagen 18-310 / 18-320 (trasero, delantero o cabina)?",1,0,visible,,,,,taxable,,backorder,27,,0,0,5.75,10,10,65,1,,," $  83,434.97 ","Camiones Clásicos , Camiones Clásicos > Suspensión y Dirección , Camiones Clásicos > Suspensión y Dirección > Amortiguadores",,,,,,,,,,,,0,Linea,Volkswagen,1,1,Modelo,18-310/18-320,1,1,Marca,SACHS,1,1,
85,simple,3022630310,Engranaje 5ª 38 dientes aplicable a Mercedes Benz 1620 ,1,0,visible,Caja G-50,"
Engranaje 5ª 38 dientes aplicable a Mercedes Benz 1620
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Tifec
\n
\nCódigo de referencia: 00551
\n
\nOtros datos: Caja G-50
\n
\n&nbsp;
\n
\n&nbsp;


",,,taxable,,backorder,1,,0,0,3.5,21,7,21,1,,," $  83,770.08 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1620,1,1,Marca,Cinpal,1,1,
87,simple,3024110402,Macho cardan aplicable a Mercedes Benz 1114/1318/1518/608/709,1,0,visible,,"Macho Cardan aplicable a Mercedes Benz 1114/1318/1518/608/709
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Spicer
\n
\nCódigo de referencia: PU-185
\n
\nOtros datos: Estrías 16x 51mm Diámetro, Base Diámetro 64mm, Largo estrías 190mm, Espesor tubo 5mm.

\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,3.4,28,10,28,1,,," $  39,377.81 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja>  , Camiones Clásicos > Transmisión > Caja>  > Macho, hembra y dados",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1114/1318/1518/608/709,1,1,Marca,Spicer,1,1,
80,simple,3124101430,Brida cardan 6 agujeros con deflector aplicable a Mercedes Benz 1114,1,0,visible,,"Brida Cardan 6 Agujeros con deflector aplicable a Mercedes Benz 1114
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Nacional
\n
\nCódigo de referencia: 3124101430
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;


",,,taxable,,backorder,1,,0,0,1.15,12,12,6,1,,," $  41,790.13 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Cardan , Camiones Clásicos > Transmisión > Cardan > Bridas",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1114,1,1,Marca,Universal,1,1,
29,simple,3142030073,Carcaza porta termostato aplicable a Mercedes Benz 608,1,0,visible,,"Carcaza porta termostato aplicable a Mercedes Benz 608
\n
\nAplicable a: Mercedes Benz.
\n
\nMarca: Original.
\n
\nCódigo de Referencia: 3142030073
\n
\nOtros datos: 
",,,taxable,,backorder,1,,0,0,1.3,18,13,16,1,,," $  131,294.21 ","Camiones Clásicos , Camiones Clásicos > Filtros y Refrigeración , Camiones Clásicos > Filtros y Refrigeración > Termostatos y Carcazas",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,608,1,1,Marca,Original,1,1,
125,simple,3222600644,Engranaje 3º eje acanalado aplicable a Mercedes Benz L 1111,1,0,visible,,"Engranaje 3º Eje Acanalado aplicable a Mercedes Benz L 1111
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: P-233
\n
\nOtros datos: Tambien aplica a L 1113/1116/1313/1316/1513/1516/2013 Caja G-32 Z-25/45
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,6,,0,0,2.2,14,7,14,1,,," $  124,591.44 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L 1111,1,1,Marca,Cinpal,1,1,
88,simple,3222601744,Engranaje 4ª Superior aplicable a Mercedes Benz 114,1,0,visible,,"Engranaje 4ª Superior aplicable a Mercedes Benz 114
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: P252
\n
\nOtros datos: Cajas G-32 19/43 dientes.
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,1.4,13,4,13,1,,," $  98,871.46 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,114,1,1,Marca,Euroricambi,1,1,
167,simple,3222620102,Directa aplicable a Mercedes Benz 1114,1,0,visible,,,,,taxable,,backorder,1,,0,0,2.5,31,7,8,1,,," $  217,543.90 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Directas, guías y horquillas",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1114,1,1,Marca,Nacional,1,1,
126,simple,3222620505,Eje acanalado central aplicable a Mercedes Benz 114,1,0,visible,,"Eje acanalado central aplicable a Mercedes Benz 114
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: P-242
\n
\nOtros datos: Caja G-32 largo 448 mm, 8-16 estrías
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,2,,0,0,6.65,45,5,45,1,,," $  137,406.29 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Ejes y piñones",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,114,1,1,Marca,Euroricambi,1,1,
129,simple,3222620735,Maza sincronizado aplicable a Mercedes Benz 1114,1,0,visible,,"Maza sincronizado aplicable a Mercedes Benz 1114
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: P-254
\n
\nOtros datos: Caja G-32 39 dientes, 4º y 5º velocidad
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,5,,0,0,1.3,,8,14,1,,," $  121,638.48 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1114,1,1,Marca,Euroricambi,1,1,
90,simple,3222630010,Engranaje 5ª velocidad aplicable a Mercedes Benz 1114,1,0,visible,Helicoidal para colectivo,"Engranaje 5ª Velocidad Aplicable a Mercedes Benz 1114
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: A-Tech
\n
\nCódigo de referencia: P 245
\n
\nOtros datos: Helicoidal para colectivo
\n
\n&nbsp;
\n
\n&nbsp;


",,,taxable,,backorder,2,,0,0,3.5,20,6,20,1,,," $  78,318.48 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1114,1,1,Marca,Euroricambi,1,1,
131,simple,3222630302,Eje intermedio aplicable a Mercedes Benz 1114/1518,1,0,visible,,"Eje Intermedio 11/17 375 mm aplicable a Mercedes Benz 1113 /1114
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Original
\n
\nCódigo de referencia: 3222630302
\n
\nOtros datos: También aplica a 1313 / 1314 / 1316 / 1318 / 1513 / 1514 / 1516 / 1518 / 2013 / 2014 / 2213 / 2214 / 2216 / 2217 / 2219 / 2220 / L/LA/LB/LK/LAK/LS / LP/LPO 1113 / LPO/OF 1113 / LPO/OF 1114 / O 364 / O 365 / OF 1113 / OF 1313 / OF 1314 / OH 1313 / OH 1314 / OH 1316
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,5.95,,6,39,1,,," $  128,958.03 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Ejes y piñones",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1114/1518,1,1,Marca,Original,1,1,
86,simple,3222630313,Engranaje Doble de 2ª y 3ª aplicable a Mercedes Benz  L-1111,1,0,visible,,"Engranaje Doble de 2ª y 3ª aplicable a Mercedes Benz L-1111
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Cinpal
\n
\nCódigo de referencia: P 247
\n
\nOtros datos: Del Contraeje También aplica para 1113/1116/1313/1316/1513/1516/2013
Z-17/23 Helicoidales Caja G-32
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,3,20,12,20,1,,," $  57,252.50 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja>  , Camiones Clásicos > Transmisión > Caja>  > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L-1111,1,1,Marca,Cinpal,1,1,
127,simple,3222630333,Engranaje marcha atrás aplicable a Mercedes Benz 1114,1,0,visible,,"Engranaje marcha atrás aplicable a Mercedes Benz 1114
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: P-232
\n
\nOtros datos: Caja G-32 Z-36/39 dientes
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,3.6,20,5,20,1,,," $  156,426.64 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1114,1,1,Marca,Euroricambi,1,1,
